station,adf_stat,p_value
Marienplatz,-2.3687601092101715,0.15074842503133123
Isartor,-5.078029096217308,1.5517444877657117e-05
Rosenheimer_Platz,-3.6566064664098157,0.004766619033359108
Ostbahnhof,-2.5244941092447135,0.10962781234531455
Leuchtenbergring,-4.287827161908854,0.0004662744613572228
Pasing,-2.883997723816857,0.04724074030903815
Laim,-2.4005133611388074,0.14159156872205497
Hirschgarten,-3.918433669538459,0.0019032968293182277
Donnersbergerbruecke,-4.57626361642494,0.00014282673015840477
Hackerbruecke,-4.132064376848125,0.0008568485114478089
Hauptbahnhof_tief,-5.211090807867534,8.345082933614805e-06
Karlsplatz_Stachus,-4.151012516300981,0.0007966521962519143
Marienplatz,-3.939200845037938,0.0017645617977232507
Isartor,-4.003375378601394,0.0013929395459418552
Rosenheimer_Platz,-4.0229878030398245,0.0012948101130569503
Ostbahnhof,-5.937778860754898,2.2990245279880574e-07
Leuchtenbergring,-4.753193822338927,6.678074764192006e-05
Pasing,-3.9656882676272325,0.0016012273722667484
Laim,-5.2883527944101445,5.78818035011444e-06
Hirschgarten,-5.903725548234571,2.739625671053127e-07
Donnersbergerbruecke,-12.865939940064772,4.995175452052433e-24
Hackerbruecke,-8.429547507238004,1.8863766777895076e-13
Hauptbahnhof_tief,-5.8038869956098305,4.563892912735436e-07
Karlsplatz_Stachus,-5.4264010443276405,2.980515925030265e-06
Marienplatz,-8.478251513000302,1.416008412762015e-13
Isartor,-3.3245058950152724,0.013817971257397883
Rosenheimer_Platz,-5.322993284598109,4.906027762325545e-06
Ostbahnhof,-5.892832519525468,2.8972850602356146e-07
Leuchtenbergring,-5.872133201780248,3.221725438559743e-07
Pasing,-7.660116970815335,1.6974662539781006e-11
Laim,-12.57665539747162,1.9507212628032037e-23
Hirschgarten,-12.210169014233777,1.1687028199865235e-22
Donnersbergerbruecke,-11.654013424971883,2.0055745974531267e-21
Hackerbruecke,-8.343206987256536,3.135441791461782e-13
Hauptbahnhof_tief,-10.965336881410211,8.130535836927741e-20
Karlsplatz_Stachus,-1.8905721036856598,0.33650920599292317
Marienplatz,-10.13067477843782,8.935420509783073e-18
Isartor,-5.891782740306705,2.912940129474694e-07
Rosenheimer_Platz,-2.8238259612136556,0.05495017095837087
Ostbahnhof,-4.709323161754174,8.082385203528431e-05
Leuchtenbergring,-1.6596577630718177,0.4520086119877608
Pasing,-6.181568557164834,6.436332707189048e-08
Laim,-5.332764302791585,4.681775228157941e-06
Hirschgarten,-8.321943100574616,3.5531323546607503e-13
Donnersbergerbruecke,-7.100957341495436,4.1694341683239704e-10
Hackerbruecke,-8.12036744627673,1.1604703222288613e-12
Hauptbahnhof_tief,-6.841288963731573,1.7885142292562677e-09
Karlsplatz_Stachus,-6.325143470832629,2.999146407386442e-08
Marienplatz,-5.857760251116329,3.467657776303691e-07
Isartor,-5.242043232599443,7.210931473575055e-06
Rosenheimer_Platz,-6.133760388004774,8.281449381402917e-08
Ostbahnhof,-5.373313432366606,3.852923136065301e-06
Leuchtenbergring,-10.228976424247884,5.0877877547826235e-18
Pasing,-2.4900408825697213,0.11791632828021154
Laim,-5.277470237268377,6.095782262457259e-06
Hirschgarten,-4.893067345074632,3.5974324016440175e-05
Donnersbergerbruecke,-6.436909518010913,1.64420564539637e-08
Hackerbruecke,-5.4627525130073336,2.4973735685405187e-06
Hauptbahnhof_tief,-3.329897057130258,0.01359383352485942
Karlsplatz_Stachus,-5.550345615911694,1.6251761475099751e-06
Marienplatz,-4.771199906456722,6.172183458538519e-05
Isartor,-5.072525845790082,1.5916348730053814e-05
Rosenheimer_Platz,-4.434010269021668,0.00025828859416340486
Ostbahnhof,-3.885379030522282,0.0021451234979825195
Leuchtenbergring,-3.8693842497957474,0.0022720790986975785
Pasing,-1.2754005097802796,0.6403501347166519
Laim,-3.504182357594418,0.007880329689955312
Hirschgarten,-3.39175435469221,0.011243197427364295
Donnersbergerbruecke,-3.376089648131526,0.011801486270212685
Hackerbruecke,-3.100940196641293,0.026483687919427207
Hauptbahnhof_tief,-2.69934500604179,0.07415168019748346
Karlsplatz_Stachus,-2.704849294830235,0.07320288182971577
Marienplatz,-4.0691390615755045,0.0010887531816778271
Isartor,-2.7291709834763616,0.06912500657549754
Rosenheimer_Platz,-2.8702361370393175,0.04892022116088778
Ostbahnhof,-2.565543159040192,0.10032994223692948
Leuchtenbergring,-2.5983060438959265,0.09334787938546424
Pasing,-2.2246214636095223,0.19743094053394233
Laim,-3.2056599782197055,0.019659386172211836
Hirschgarten,-3.253355121808235,0.017096679243810555
Donnersbergerbruecke,-3.3538418216273596,0.012636721784850242
Hackerbruecke,-4.217913364984644,0.0006143753291754932
Hauptbahnhof_tief,-3.7936212781262513,0.002973256068886362
Karlsplatz_Stachus,-3.5073611782054677,0.007800043760774493
Marienplatz,-4.257646254966407,0.0005255180597165519
Isartor,-4.06854736537616,0.0010911891108575866
Rosenheimer_Platz,-3.4315339561942326,0.009929718609799031
Ostbahnhof,-4.763979467716731,6.37046865300849e-05
Leuchtenbergring,-3.476772478904416,0.008604052895155824
Pasing,-12.642507296899035,1.4247953392868118e-23
Laim,-9.171872593758989,2.3763271239851587e-15
Hirschgarten,-12.144670933802635,1.6210225377699552e-22
Donnersbergerbruecke,-7.833344099194393,6.208247490928337e-12
Hackerbruecke,-12.948734272034583,3.411788355551903e-24
Hauptbahnhof_tief,-8.777474077508387,2.4268085889688122e-14
Karlsplatz_Stachus,-8.414862119446685,2.0567233051534392e-13
Marienplatz,-4.828701184443727,4.7911819714628893e-05
Isartor,-8.578447404183832,7.846293348247422e-14
Rosenheimer_Platz,-6.385231959394176,2.1724912899567535e-08
Ostbahnhof,-8.725263563128117,3.301743931064237e-14
Leuchtenbergring,-9.964199935535905,2.3303327778579307e-17
Pasing,-5.128493172115025,1.2282780593913011e-05
Laim,-3.4158347838059067,0.010430764598465538
Hirschgarten,-6.4970666919749185,1.187022840451831e-08
Donnersbergerbruecke,-4.103522808025813,0.0009556198539096342
Hackerbruecke,-5.064772948438044,1.6495163853533742e-05
Hauptbahnhof_tief,-5.841629785801055,3.765570209412246e-07
Karlsplatz_Stachus,-4.922019703203601,3.1591124754475836e-05
Marienplatz,-5.007060524078634,2.1490056076203145e-05
Isartor,-7.047620264917346,5.633232414397003e-10
Rosenheimer_Platz,-4.114349383713921,0.0009169606696173674
Ostbahnhof,-3.86200722343059,0.0023329430667888163
Leuchtenbergring,-3.451784396269348,0.00931523424875054
Pasing,-4.152310016683822,0.0007926788153859613
Laim,-6.171249542135701,6.796852992351228e-08
Hirschgarten,-12.348698987497507,5.892022163262898e-23
Donnersbergerbruecke,-12.630194184455732,1.510730649520075e-23
Hackerbruecke,-6.527100708413561,1.0082384366813175e-08
Hauptbahnhof_tief,-5.841784262611909,3.7626017782788785e-07
Karlsplatz_Stachus,-5.361211278174601,4.08409189455399e-06
Marienplatz,-5.103351185100881,1.38030989746462e-05
Isartor,-5.046109666602902,1.7973105800722342e-05
Rosenheimer_Platz,-4.0639597366989815,0.001110249291141776
Ostbahnhof,-4.528605947516962,0.00017451530730051482
Leuchtenbergring,-4.684546128938441,8.996159591078628e-05
Pasing,-5.646650207654157,1.007778140083806e-06
Laim,-6.325503598974216,2.993370715301819e-08
Hirschgarten,-5.803306075056685,4.5773905575446356e-07
Donnersbergerbruecke,-5.261681122150375,6.5704218808780864e-06
Hackerbruecke,-4.702659424024317,8.3190060173573e-05
Hauptbahnhof_tief,-4.387112841918627,0.00031281483083403386
Karlsplatz_Stachus,-3.965297714419001,0.00160353009133943
Marienplatz,-4.1305454244168835,0.0008618542780941934
Isartor,-3.687300250837721,0.004295375367882673
Rosenheimer_Platz,-4.157715634725592,0.0007763242669526227
Ostbahnhof,-4.050465531773951,0.0011681321677947203
Leuchtenbergring,-3.7735757100990295,0.0031895404383664463
Pasing,-12.416720387716898,4.224485486608492e-23
Laim,-5.060977733689048,1.6785866725778926e-05
Hirschgarten,-12.060796734548708,2.472119845232588e-22
Donnersbergerbruecke,-11.595101374116172,2.732519726126575e-21
Hackerbruecke,-3.198665222243089,0.020062071516159723
Hauptbahnhof_tief,-7.680416899036693,1.509160142883021e-11
Karlsplatz_Stachus,-10.21309704455599,5.571511444080567e-18
Marienplatz,-2.939075114104016,0.04098913903696494
Isartor,-9.287558174500289,1.2039646962411587e-15
Rosenheimer_Platz,-8.98952443223812,6.952623219568122e-15
Ostbahnhof,-4.220415737344911,0.0006083857619312513
Leuchtenbergring,-6.6315960479303575,5.696813680026978e-09
Pasing,-2.977387553948615,0.03706076128995812
Laim,-3.081707574196277,0.02793686159218355
Hirschgarten,-3.2747284581123735,0.01604660403562681
Donnersbergerbruecke,-2.9068711732504697,0.04455478817387681
Hackerbruecke,-3.030732576678022,0.03212234193966576
Hauptbahnhof_tief,-2.7330475080091534,0.0684921000781184
Karlsplatz_Stachus,-3.7763480392132274,0.0031587901949237953
Marienplatz,-3.120620071727623,0.02506436932555033
Isartor,-3.7586720700042027,0.0033596145082290677
Rosenheimer_Platz,-3.5544052308024368,0.00669497075717521
Ostbahnhof,-3.1035148855869354,0.02629416235523537
Leuchtenbergring,-2.6102555796957483,0.09089611882864623
Pasing,-2.5315000173348983,0.10799691349975099
Laim,-2.232204648056087,0.19476529506046264
Hirschgarten,-3.1730927642798243,0.021595967197163148
Donnersbergerbruecke,-4.336341231580638,0.0003840656240014829
Hackerbruecke,-8.664763786804489,4.71706171947972e-14
Hauptbahnhof_tief,-13.169259478676254,1.2602309442973892e-24
Karlsplatz_Stachus,-8.480762223345884,1.395221516889482e-13
Marienplatz,-6.903137491124488,1.266934074197785e-09
Isartor,-8.259909883306033,5.116464394328993e-13
Rosenheimer_Platz,-8.853195021297148,1.55285308356586e-14
Ostbahnhof,-12.050628973580448,2.60248555537291e-22
Leuchtenbergring,-3.9556941066999585,0.001661131104593195
Pasing,-4.739744647933598,7.081619864004965e-05
Laim,-3.934375513548864,0.001795933686085123
Hirschgarten,-3.3701236614465593,0.012020508503794446
Donnersbergerbruecke,-14.903365428589462,1.4954619300427972e-27
Hackerbruecke,-5.003687144787999,2.182326003352264e-05
Hauptbahnhof_tief,-5.3340339890636335,4.653375801813338e-06
Karlsplatz_Stachus,-4.197881037359196,0.0006643632857404178
Marienplatz,-2.547687326725232,0.10429826801317427
Isartor,-4.530023115065914,0.0001734832864622019
Rosenheimer_Platz,-6.169113246509023,6.873931302676296e-08
Ostbahnhof,-4.477800822239683,0.00021562189085314192
Leuchtenbergring,-4.184920909906325,0.0006987147123461347
Pasing,-8.426169003311742,1.924274489483707e-13
Laim,-5.996123265377113,1.6999857492860593e-07
Hirschgarten,-2.3953336961697773,0.14305777222645116
Donnersbergerbruecke,-5.9011329313805145,2.776370158120072e-07
Hackerbruecke,-6.864363983907495,1.5728774913954285e-09
Hauptbahnhof_tief,-2.495354605204416,0.11660869474089314
Karlsplatz_Stachus,-3.301695845654351,0.014802840115587123
Marienplatz,-4.274691861206903,0.0004912390481025744
Isartor,-3.4268005906924954,0.010078472438379334
Rosenheimer_Platz,-4.210285280747792,0.0006329777769542921
Ostbahnhof,-2.5656057322663854,0.10031623984444732
Leuchtenbergring,-4.044859474524215,0.0011929977737512858
Pasing,-2.3175499885593505,0.16637020745452918
Laim,-3.4848352280164194,0.008385206587730721
Hirschgarten,-12.975346947775687,3.020838371116447e-24
Donnersbergerbruecke,-2.4217935339587906,0.13567958031964455
Hackerbruecke,-8.619090678276546,6.17470487303511e-14
Hauptbahnhof_tief,-5.902119931415358,2.7623251250537425e-07
Karlsplatz_Stachus,-5.0175079890266945,2.0488953934242668e-05
Marienplatz,-4.45837873487356,0.00023364596687693332
Isartor,-4.434783322347236,0.00025747031368605905
Rosenheimer_Platz,-3.800301605550776,0.002904230681042507
Ostbahnhof,-4.359274872269824,0.000350164229032871
Leuchtenbergring,-4.746397529959151,6.879162888729395e-05
Pasing,-8.636828326871735,5.56162362384901e-14
Laim,-11.74207790650116,1.2666604403880473e-21
Hirschgarten,-10.45190758838078,1.4309650969396038e-18
Donnersbergerbruecke,-4.298384928365131,0.00044708173135088057
Hackerbruecke,-6.0853150919338646,1.067887226726418e-07
Hauptbahnhof_tief,-5.291965598092055,5.6894323274156e-06
Karlsplatz_Stachus,-5.050676399943561,1.7600076302661374e-05
Marienplatz,-4.696916917595225,8.528220743220782e-05
Isartor,-4.378042805394808,0.0003245483603635079
Rosenheimer_Platz,-4.507638106707893,0.00019048448204068334
Ostbahnhof,-4.010104695295473,0.0013585146094986346
Leuchtenbergring,-3.94816812417067,0.0017076080855687914
Pasing,-11.48022545988179,5.015546355375836e-21
Laim,-4.932205127442456,3.0175069717588864e-05
Hirschgarten,-3.811773394707106,0.0027891288207539354
Donnersbergerbruecke,-9.867292853143468,4.08191927188018e-17
Hackerbruecke,-3.9933775636134565,0.0014455880298800627
Hauptbahnhof_tief,-4.208579308896776,0.000637209981022538
Karlsplatz_Stachus,-5.057045715540147,1.709226417243173e-05
Marienplatz,-4.204788172396147,0.0006467105884446757
Isartor,-5.842544301434348,3.7480301610890104e-07
Rosenheimer_Platz,-3.548802888313418,0.006818706216960018
Ostbahnhof,-4.19310441630818,0.0006768349033154965
Leuchtenbergring,-8.952636716753805,8.640743916037309e-15
Pasing,-2.132098939524286,0.23180482722779433
Laim,-1.8888903223601492,0.3373053669035926
Hirschgarten,-2.3734824787658018,0.14936106524352766
Donnersbergerbruecke,-2.4018143103353435,0.14122498767664837
Hackerbruecke,-3.6577533345861135,0.004748195936006607
Hauptbahnhof_tief,-3.6350133918342635,0.005125867486076122
Karlsplatz_Stachus,-3.0054431090511975,0.03438919958465115
Marienplatz,-4.065872632736958,0.0011022642930413702
Isartor,-2.9341781020127127,0.041515468586139005
Rosenheimer_Platz,-3.4404670360018326,0.009654318504938546
Ostbahnhof,-2.7015508598512405,0.07377028682345478
Leuchtenbergring,-3.3407248903853524,0.013153357990160286
Pasing,-12.042962118987804,2.7054015964579175e-22
Laim,-5.91375755920969,2.601878014955855e-07
Hirschgarten,-5.073688059809964,1.5831289024870045e-05
Donnersbergerbruecke,-7.747156851195346,1.0247208690971396e-11
Hackerbruecke,-1.7959441032797898,0.38247718492120514
Hauptbahnhof_tief,-7.7253348653606055,1.163104695628599e-11
Karlsplatz_Stachus,-7.386078947075832,8.230321813082095e-11
Marienplatz,-4.171481926750668,0.0007360935540431428
Isartor,-6.181745762663238,6.430308648253082e-08
Rosenheimer_Platz,-4.021767997093355,0.001300720266772256
Ostbahnhof,-2.2642300408379197,0.18376406480532226
Leuchtenbergring,-3.460332250017716,0.009066239555114944
Pasing,-4.18353010394624,0.0007024986821427275
Laim,-4.25814660491319,0.0005244804995069999
Hirschgarten,-4.79763556736882,5.495519183637146e-05
Donnersbergerbruecke,-2.3208690626714534,0.16532559062873298
Hackerbruecke,-10.898733470085928,1.1739639751718827e-19
Hauptbahnhof_tief,-2.2927887773277784,0.17430428341732562
Karlsplatz_Stachus,-10.378967986382564,2.1640567399266925e-18
Marienplatz,-11.046320224672275,5.2122792951379126e-20
Isartor,-1.9490162039914194,0.3093649990670992
Rosenheimer_Platz,-5.738695333807031,6.349451242713609e-07
Ostbahnhof,-5.851806127126979,3.5748364759696e-07
Leuchtenbergring,-8.253543083059112,5.3114760230303e-13
Pasing,-3.1710037925611103,0.02172564910800559
Laim,-3.690086488444095,0.004254777210111996
Hirschgarten,-3.7246486373156267,0.00377950856076598
Donnersbergerbruecke,-2.344041342360215,0.15815677131112504
Hackerbruecke,-3.2549263120310465,0.01701748468146195
Hauptbahnhof_tief,-3.146555815062337,0.023294255548524278
Karlsplatz_Stachus,-3.332330685974779,0.013493712800562632
Marienplatz,-3.2913072780369905,0.015271539132699841
Isartor,-3.150491919711921,0.02303528423143523
Rosenheimer_Platz,-2.2514227842229673,0.1881137503344787
Ostbahnhof,-3.0028985428398354,0.03462459805560683
Leuchtenbergring,-2.7643142347289142,0.06355479738408285
Pasing,-13.035857203868963,2.2941207164751097e-24
Laim,-2.894597513250683,0.045979849675995624
Hirschgarten,-10.794849676755709,2.088145573919654e-19
Donnersbergerbruecke,-13.105876974554597,1.6729726408160228e-24
Hackerbruecke,-12.90381189614955,4.193764165736267e-24
Hauptbahnhof_tief,-5.422184190621496,3.0421266213080764e-06
Karlsplatz_Stachus,-2.971671210873135,0.03762598644107039
Marienplatz,-5.267668763077697,6.386353057666625e-06
Isartor,-5.170371019975511,1.0102937495016612e-05
Rosenheimer_Platz,-6.560614049624281,8.399628421279393e-09
Ostbahnhof,-4.722620351101506,7.629332431505758e-05
Leuchtenbergring,-4.365682883977739,0.00034121025232804707
Pasing,0.336656039341105,0.9789651356127641
Laim,-4.734422737096165,7.247671043156335e-05
Hirschgarten,-6.899267715737726,1.2946129462825002e-09
Donnersbergerbruecke,-2.598118663903432,0.0933867251110122
Hackerbruecke,-4.853783047911411,4.2865948045333254e-05
Hauptbahnhof_tief,-6.693251171346447,4.0593001933204445e-09
Karlsplatz_Stachus,-4.604163384655773,0.00012690640257635824
Marienplatz,-4.0969939750815385,0.000979664873013811
Isartor,-6.002233346456873,1.6469122473722333e-07
Rosenheimer_Platz,-4.214148341322093,0.0006234917663782714
Ostbahnhof,-5.0968620290060365,1.4224111399662084e-05
Leuchtenbergring,-4.561501850616616,0.00015200320687143237
Pasing,-5.761084564832027,5.67031644962804e-07
Laim,-10.616867900183765,5.645347768944836e-19
Hirschgarten,-9.54917307891389,2.5997087389937017e-16
Donnersbergerbruecke,-10.572423424601135,7.247570198626289e-19
Hackerbruecke,-8.226562903869818,6.223565755132958e-13
Hauptbahnhof_tief,-4.7528847865595125,6.687094918894957e-05
Karlsplatz_Stachus,-5.008617693259239,2.133790783876572e-05
Marienplatz,-3.8193929109208264,0.0027150170291442796
Isartor,-3.921246918833393,0.0018839281603690934
Rosenheimer_Platz,-3.393467329319529,0.011183596047721936
Ostbahnhof,-3.794987141631698,0.0029590215191176443
Leuchtenbergring,-3.624614840721145,0.005307511167765232
Pasing,-5.704418705692924,7.545761708995296e-07
Laim,-5.78289918299938,5.077126565499999e-07
Hirschgarten,-5.08435373312588,1.5070926452786305e-05
Donnersbergerbruecke,-5.488238863583086,2.2050209824420078e-06
Hackerbruecke,-4.933603496648398,2.99854950464445e-05
Hauptbahnhof_tief,-4.8395797623969425,4.565693002353806e-05
Karlsplatz_Stachus,-4.726542425304734,7.500415136191794e-05
Marienplatz,-4.0481419333984014,0.0011783791597409475
Isartor,-4.204104451274992,0.0006484381145334223
Rosenheimer_Platz,-3.9862237965869047,0.0014843904769041088
Ostbahnhof,-4.4568205438833575,0.0002351523981612799
Leuchtenbergring,-4.028308185075906,0.0012693236275825798
Pasing,-3.6483630375977296,0.004900968498285479
Laim,-2.717344607233273,0.07108468366174223
Hirschgarten,-4.8999165042294495,3.4887413060524566e-05
Donnersbergerbruecke,-2.8034210662977688,0.05778675233875046
Hackerbruecke,-8.259100679030283,5.140848132555298e-13
Hauptbahnhof_tief,-5.149559174411798,1.1134793436448439e-05
Karlsplatz_Stachus,-2.7341186569522042,0.06831803476512732
Marienplatz,-4.367141336025326,0.00033920284234890995
Isartor,-4.336586345955737,0.000383687410084096
Rosenheimer_Platz,-2.9590866988211233,0.038895886676908
